label,tweet
1,"airmaxlad1: Sniff http://t.co/FHHbBRMYBN"" perved up scally lad. fuck yeah."
1,"alejandra_p13: These bitches love Sosa"""
1,"alexissixela__: &#8220; I legit watched it for about 30 or 40 seconds &#128529;&#8221;SO DID I WTF"" prob cause were retarded smh"
1,"allisonnamaya_: What should I name my cat, ideas?"" Mr pussy"
1,"altosteel115: http://t.co/tM28mh5XG2"" woof woof. Sexy thug boy scally."
1,"tiousBree:  u see the damn phone ringing? &#128547;&#128530;&#128542;"" when you married bitches makes demands!!!! You haven't called me"
1,"analicialouise: Tevin is my favorite sophomore I think he's so funny"" Hes really not. Lmaoo hes a little hoe"
1,"angelenagoley: 10 sex positions http://t.co/nt3PABMWsm http://t.co/JmHZ8Sczf0""naw this what u call fucking the soul outta bitch &#128557;"
0,"ashlingwilde:  is bored supposed to be cute, you faggot?"" Sometimes"
2,"ayyee_ceee_: One mans trash &#128686; is another mans treasure &#127942;"""
1,"babineaux_: I don't got no type. Bad bitches is the only thing I like"" *Iongotnotype"
0,"bigbootybishopp:  lassen cc , the coach wants me"" i feel it youll get more my nig no doubt"
1,"bleedingtrap: god teeth , gold chain
white bitches , cocaine"""
1,"cheetahBluntz_: Its me hoe, its me hoe&#128129;"" shhhhh"
1,"chieflottahoes: In D.C., we call them rollers, in Chiraq we call them thots."" All across America they have been known as a hoe."
1,"clayton_jenn99: I'm gonna miss that bitch of a bus driver...""no you won't. Don't lie"
1,"oltforty2Gone: hate when bitches try and put you in the friendzone. bitch I'm tryin to score put me in the endzone &#128293;&#128293;&#128293;"" ON. MY. SOUL!"
2,"complex_uk: Ashley Young has tried to deny that bird s*** landed in his mouth ---&gt; http://t.co/mlr5eWgonK https://t.co/AvCHFj7reM"" hahaha"
1,"datFullerkid:  yall both gimped up??"" Ain't tht a bitch huh lol"
2,"epthroatMike: "" Take me for a ride &#128525;&#128139; http://t.co/H5mAtjYfGA""#redneck"" woof woof"
1,"demi_eggleton: oh my god I love Victoria Mitchell"" all my bitches love me"
1,"djsliime: That long distance shit wack I knew the bitch was cheating""- uh oh"
1,"fIirting: HE'S DOING IT RIGHT &#128525;&#128120;&#128158; http://t.co/JZKkiVUVjC"" no bitches smh"
1,"fatboyswagg347: they BAN dat pussy for life &amp; he gotta pay 2.5 millon dollar fine"""
1,"fuckcamoclark: Roses are red and violets are blue and niggers are black, you know that's true."" "
2,"g0rillaz0e: Sitting on my window sill, window open, bird tries to fly in. Smacked it. #ProtectTheAnimals"" "
1,"glowstruck: But a nigga gon be a nigga, be a nigga."" You sound fuckin retarded"
2,"greggutfeld: a video an entire media will likely mock. http://t.co/XFr1cRXWSm"" i am such a crybaby"
1,"gurl_Im_Angie:   I'm not even shy stfu"" kikis mom: Hi angelique 
Angelique: Smiles *Dips cracker in soup*"
1,"haitian__goLd: Tim Tebow got cut from every team he was on in the NFL and he already got more hoes than me in Starkville. Smh."" &#128514;&#128514;&#128514;&#128514;"
1,"hazelebaby: Karma is a bitch #Damn #GodProtectsHisAngels &#128588;""

*sips tea*"
1,"hornyjhb: Fuckin hot gym pussy http://t.co/ZVYmcXQuTA"" fuck yeah"
2,"hxhassan: Jihadi patron Hajjaj al-Ajmi is arrested at Kuwait airport https://t.co/ZmloKfWDQl"""
1,"iAMPickUpLines: You can call me Fireman cause I turn the hoes on."""
1,"iCrawley: I could never have a bby by a lil dick Thts y I got a abortion by the last bitch""- oh My God"
1,"iDntWearCondoms: Watch women try to argue with me like they have a dick and actually fucked some pussy before"" I hate when bitches do that"
1,"iLGDaily: And smoke weed in public, fuck cops man, do what you wanna do, they don't own you, run if they come"" are you retarded?"
2,"iTrapWatermelon: tweety bird tho &#128514;&#128514;&#128514;&#128514;https://t.co/JbnoNM3N1P"""
1,"irlfatty: my pussy sweet like watermelon http://t.co/SKlPh3TtoG""

Thotermelon"
2,"itscoleharmon_: When twitter rappers dm me their trash links http://t.co/35nMR4AUQg"""
1,"jSadass: loud bitches annoy me"""
1,"jacaxeltlu: Eventually every bitch turns into that hoe."" # Truuu"
1,"escudi_: "" "" I swear if oomf try talking to me tomorrow..""   pussy"
1,"jama_jam: You bitches be pretending to be TF crazy.."" You ain't never lied..."
1,"jasmyncyniquee:  k bye hoe"" um bye .."
0,"ayswaggkillah: Jackies a retard #blondeproblems"" At least I can make a grilled cheese!"
1,"boii2: ima keep on giving these pussy ass niggas ah reason to hate !"""
2,"jethromass: Photo: http://t.co/CxRs5BVhPw"" he is in sole heaven"
0,"jgabsss: Stacey Dash won &#128166; http://t.co/PDLG46rjOL"" baddest bitch evaaaa"
1,"juicyyyjayyyy: Side bitch Sunday &#128514;&#128514;&#128514;"" &#128514;&#128514;&#128514;"
1,"k_eazy26: Facts what baldheaded bitch made this shit. &#128074;&#128074;&#128555;&#128530; http://t.co/fDYojpT9Xg""

Lmao &#128553;&#128514;"
1,"ayreneeee_: Fuck wit us and then we tweakin hoe"" shmurda!"
2,"kazooook: We actin like it's the 7th day  http://t.co/s9gMtEvpaT""
&#128123;spook"
1,"kikiSTFU: I'll break that lil bitch neck and won't even feel sorry about it"" Savage"
1,"ikant: This is so fucking hot!! #scally #sneakersex #sockfetish #sniff #trainersex http://t.co/TubivxbxcO"" love me some kinky scallies"
1,"likemicah: Y'all dumb ass niggas be so pressed to have hoes. Y'all weak as fuck as fuck"" ...weed over hoes, oreos too."
1,"lildurk_: I can turn yo bitch into a eaterrrrrrrrr"""
1,"lildurk_: I don't trust dese hoes Nikki told 51st where I stay at all my fans screen shot ASAP"" we finna come to Chiraq and shoot sumn"
1,"marackaf: &#8220; Aye yall ima tryout for the bowling team frfr&#8221; tryouts passed tho"" no theres two more retard"
1,"aybe6789: Now u got what u want bitch ! Enjoy it http://t.co/gLQzwtGMj9"" now this is a crazy party I would love to attend."
2,"metroadlib: colored contacts in your eyes?
blinders on mine.
cause i can't see you at all."" Lmao"
1,"ichelle_westt: Facts "" Only the dudes with hoes say they don't got hoes&#8221;"" "
1,"idyWIDEY_: I'm rea start smacking bitches period !"" Bluffin at its best"
1,"molssyo: Lifes a bitch, and then you die 
Thats why we get high, cause you neva know when you're gonna go"" my sister is perfect (:"
1,"molssyo: One of us is on drugs, and its me but you're still wrong &#128514;  hahahahahahah im a bitch sometimes (:"
1,"morgandaylee: I'm feeling pretty fuckin ghetto"" Smh"
2,"s_24: "" "" ""  swears I'm #1 man"" easily"" easily"" behind Austin"" nip?"
1,"obey_jrock__: This is a true ride or die bitch &#128175; http://t.co/bkwHX83fkW"" what the fuck hahahahah"
2,"oldpicsarchive: H.G.Wells and Charlie Chaplin http://t.co/sTiDDHK3WT"" #History #Photography"
1,"ortiz_jaylene: All I see is Bruno's bitch ass on my twitter now. wtf"" Bruno's all that she sees (Drake voice)"
1,"ozzie_garza:  I'm about to cool faggot chill"" tf is cool nigga"
1,"ozzie_garza:  I'm so sure bitch"" frfr tf"
1,"poppunksucks: Twitter is not a source of news broadcast you fucking retards"" it is when nbc, abc, cnn, Fox, etc are all keeping quiet."
1,"queendulaaa: Got a couple bitches saying they know me But I&#8217;ma let the money talk for me &#128526;&#128076;"" AND I'M LIKE... #WWYD"
1,"realFOES: Grudges are for weirdos""and bitches"
2,"rhythmixx_: I told Mariam to but cigarettes for her birthday""

You also called me trash rn"
2,"ananewman:  brownies tonight"" what kind?!?!"
1,"roLLYuP23: No text back? I don't give a fuck, I'll text another bitch"" damn someone is hurt lol"
1,"onald_iongi: Ummmmmm okay http://t.co/4BVLsci5K5"" you got hoes from left to right &#128514;&#128514; do yah thang!"
1,"royalswagg_: using y=mx+b to find the slope of that ass"""
2,"gbysocklad: Fit lads! Nice gear! http://t.co/ThnXX1lC1M"" these scally lads n trainers would get it"
1,"ugbysocklad: Hell yeah bro! http://t.co/9yIb45UD6c"" fuck yeah sexy scally lad in hot gear"
1,"gbysocklad: Helping out a mate!! http://t.co/eMNAdO1QOj"" I love scally play. Fuck yeah"
1,"ugbysocklad: Lads being Lads! http://t.co/f3UJcYJ4OF"" fuck yeah. I love scally lad action. Hot trainers too."
1,"savage_twotone: Next year bitches is gonna be like you gotta promise you won't expose me &#128514;&#128514;&#128557;"""
1,"allynikelad: &#8220; So hot!!   Lick it, bitch http://t.co/JLoUkqDcOM&#8221;"" fuck yeah. Eat that trainer u dirty fucker"
1,"sierrabernia: &#8220; Y'all think celebrity pussy different from the locals? &#128514;&#8221; yeah Meghan goods is"""
2,"eepy_yongguk: ""I saw an ajumma walk out in the beginning saying, 'Wow, this is so trash that I can't even listen to it..'"" &#128514;"" lmaoo"
1,"sniffsockslad: Need these sox http://t.co/xydb1RchXh"" fuck yeah. I love a kinky scally lad w/ rank sox and sneaks"
1,"snoleezey801: I don't ever expose females like that.. That's childish.."" bitch nigga shiiii....."
1,"cass_: ""  yasss""

*trys new things with bestfriend*""

*bitch who do you love*"
2,"socass_: Dude remember this wop video?  http://t.co/P3HEuBOQBu"" OMG WHERE DID YOU FIND THAT"
1,"soxandjox: Thick raw fuck http://t.co/g8RvUHCeBN"" Damn his man pussy is getting a workout."
2,"wg: RAWR!!   ""My"" sexy French scally. I love him! #frenchscally http://t.co/5idQ3R5Akz"" sexy scally woof woof"
1,"splurgb_: Nothin in life is free.. Some of you bitches need to write that on ya panties""&#128557;&#128514;"
1,"stephencdo:  if one of you bitches want some of my burrito u can catch me at potosino"" huh? Haha"
1,"talibanshawtyy: Niggas whole hoes out here cuz"" Couldn't had said it better..&#128588;"
1,"theaveragerocks: Hardcore way to eat Mac and cheese
1. Boil water 
2. Snort cheese powder
3. Drink boiling water 
4. Fuck bitches"""
1,"thebravebird: #YoureNotMyType if my fade is perpetually fresher than yours."" That's a real ass bitch rite there"
1,"dyann: annoying bitch that I love http://t.co/8oxlQvQBrC"" JUDYANN'S SO PRETTY!!!!!"
1,"thotmouths: http://t.co/aQKGOrAUxx""

Lmao bitch got on some huggies"
1,"trestiffer: Hi bitch 
No bitch
Bye bitch"" http://t.co/RbcRXMRtQP"
1,"trutherbot: does he look like a bitch?"" "
1,"whoiscoreyking: Chase money &#128176; not &#128581; hoes &#128111; &#128175;&#128175;""&#58399;&#58399;&#58399;&#58399;"
1,"ooligan__: can't stand a ""I don't know what I want"" ass nigga &#128564;"" bitch*"
1,"nzlad: "" "" I'm on my way http://t.co/MqcZuXlbtT"" love a #chav""hot"" sexy scally fucker."
1,"witmyRUDEass: These newly gay bitches don't kno how shit works"""
1,"witmyRUDEass: When a bitch don't want a real job they just become strippers lol"" lol."
1,"wodaeeex3: Awww Meat Meat In His Feelins""i ainn n my feelings bitch"
1,"wodaeeex3: I Want Snake Bites , MY Industrial Piercin &amp; A Tattoo""Dem hoe accessories dea &#128064;&#128064;&#128056;&#9749;"
2,"worldtraveIs: Baby albino &#128034; http://t.co/2tYTQJ3fec"" "
1,"worldwarzee_: these hoes ain't loyal."""
1,"xoxoclauudia: YASSSSSS, ORDERED CHINESE &#128079;"" bitch you just ate tacos you fat fuck"
1,z0mbiedance: I made that bitch lunch.  Bitches love lunch.
1,"O BRAINER""
But as soon as this bitch gets rich in political power, her views will change!
POLITICAL WHORES! http://t.co/ekEPSjWcyU&#8221;"
1," pussy a day keeps the devil away"" -"
1,"in't that about a bitch""... What does that mean?"
1,"ll these bitches want a baby, I don't want no children."""
1,"nd bitch you must be lost"" &#128514;&#128514;"
1,"aby I like being on your left side"" no bitch you can't be there Cuz the street on that side and Twitter said I ain't real if you do"
2,"ae"" sounds like such a ghetto word. Use something else"
1,"atter the wee cunt Jewis"" y cos he fucked my ex? Emma isnt battering the girls I've nailed?Ive moved on,stop being a pussy n do it urself."
1,"d out hoe!!!"" -Alexa"
1,"oolin' in the bando wit a few bitches"""
2,"rownies for my brownie"" I love this movie. &#128517;"
1,"ut I need a bad bitch that's hotter than me"" might be the realist shit PartyNextDoor ever said. That's how I be feelin everyday"
1,"y the way we do punch bitches."""
1,"sar is home""   &#8220; https://t.co/mw5KAojKXB""theres so much this bitch looks like. Lets start with ape shit&#8221;&#128557;&#128557;"""
2,"hinese Maverick: We were communicating Comrade , u know giving the imperialist Yanks the Birdie"" https://t.co/38GZ1jerPS"
1," say hi to my snapchat"" 
Dad ""&#9996;&#65039;&#9996;&#65039; duces bitch"" &#128514;&#128514;&#128553;&#128553;"
1,"you believe these hoes are not in fact loyal?"" ""I disagree with that, I do believe they are in fact the loyalest bunch,these hoes"""
1,"'t know no ugly bitches! Don't know no broke niggas!""--"
1,"on't make me make you fall in live with a nigga like meee..."" The birds 1&amp;2 are my favorite songs by Weeknd"
0,"on't worry about the nigga you see, worry about the nigga you DON'T see... Dat's da nigga fuckin yo bitch."""
1,"on't you ever give my pussy away. You keep it tight, alright?"""
1,"pped a stack cause bitch I'm ON"".
- 
Song called ""Dope"".
Download the mixtape here: http://t.co/LaCZ1e6TG7"
1,"umb bitches do dumb things"""
1,"at the pussy like a real nigga hungry"""
1,"ff it. Let's go after the cripple."" http://t.co/kSaMx1JPfV"
1,"verything look better with a bitch next to it"""
1,"acto  Who cares if you a hoe when your ass looks like this? http://t.co/CJdT987aqf"""
1,"or every bad bitch there is a nigga tired of fucking her"""
1,"oreign chick, no lie.. Man that bitch Beautiful"""
1,"resh nigga so you kno I need a clean bitch... Who kno I'm working cuz I wanna see my team rich."" http://t.co/Cgx3HNAK9A"
1,"uck 5/0 I make my own rules. Suck my dragon balls bitch call me goku"""
2,"enerate ASCII boxes with NodeJS"" all I see is the ability to bring flappy-bird in node via ASCII tubes and bird ^_^ http://t.co/lRJWDFhv7T"
1,"et me that shit bitch you is fine bear"""
1,"t your ass back to Detroit ya fuckin' wigger!"""
1,"irls that I dated, its okay I ain't mad yo, unless you stabbed me in the heart, no love hoe"""
1,"OW DO YOU KNOW MY TWITTER PASSWORD"" bitch please"
1,"ave you seen my shows? Have you seen my hoes? If I wasn't hot would they be so thick?"""
1,"e a bitch for hitting that hoe"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;"
1,"e married to a white woman... lucky sum-bitch"" - Uncle Ruckus"
1,"e wanna be my nigga, but I'm just trinna be his savings account &#128553;"" &#128514;&#128557;&#128514;&#128557; omg imma funny ass bitch man, but that's Real Shit &#128175;"
1," great grandmas a hoe,her grandmas a hoe,her moms and a hoe, and she's a hoe! It's a long line of hoes!"" -Grandpa Carl everyone"
0,"ey go look at that video of the man that found the kidnapped girls in Ohio........what a nigger"" - #shitmybosssays"
1,"ey pussy you still there?"""
2,How about we draft all those gung-ho folks and send them to Afghanistan or other war zones so they can show their... http://t.co/sR1zceHx
1," hotter than is it?"" ""A bitch."""
1,"ow u talking to hoes bout bro n em.. Why you talking to hoes bout bro n em"""
1,"w you doing, crazy bitch?"" is hilarious!"
1,"KNOW my shoes dirty as fuck, whatever, bitch. You don't have to call!""

Like, negro... one of the first things they LOOK at is shoes, dog"
2,"am a thrill billy..with a hillbilly heart."" - HAHAHAHAHA Jesus Murphy!"
1," call him my bitch"" "
1," can't handle no liquor... But these bitches can't handle meeedd"" - Chief Sosa"
1," don't chase after dudes... I chase after bitches."" - Edgar Bautista"
1," don't love these hoes, baby It's me and you forever"""
1," dont even need a picture of tamar, that bitch is beat in every picture""&#128514;&#128557;&#128514;&#128514;&#128514;"
1," dont have hoes"" &#128564;"
2," found a new way to chug you have to open your mouth alot"" #shitallysays"
1," fucking hate that bitch so much I wanna smack her in the face then tongue kiss her"""
1," got a bitch set it off like jada picket..queen latifah you riding round with your nieces bitch you titi"""
1," got a sister, she told me stop calling women bitches.."""
1,"s this is the night bitches die...!!!!"" Stewie is that nigga...!"
1," had a bitch that had a bitch, had the bitch eating halibut.."" -  #FreshRhymes #JerkSquad #SlowStir"
1," have this lady-love
She's married, but I still wanna bang her
She won't have sex with me
What a bitch"" ~A troubadour, probably"
1," heard you was looking for Candy Man, bitch"""
1," hope you don't get mad, ladies. I only call you bitches 'bitches' bc I don't know your names individually."" -Katt Williams "
1," just got a number 3 I'm a bitch boy"""
1,"know that shit eatin grin! You either just fucked the girl of your dreams or you sold a car. We know you're a faggot. What'd you sell?""&#128514;"
1," only be with older men cause they're more mature""

That supposed to fool us bitch?"
